,AGENCE,CODE RESPONSABLE,,,
CLIENACLI,CLIENAAGE,CLIENARES,CLIENACRE,SABVERSION,
1000273,102,21,1140604,0,
1000274,102,21,1140604,0,
1000276,102,21,1140604,0,
1000277,102,21,1140604,0,
1000278,102,21,1140604,0,
1000279,102,21,1140604,0,
1000281,102,21,1140604,0,
1000282,102,21,1140604,0,
1000283,102,21,1140604,0,
1000285,102,21,1140604,0,
1000297,102,21,1140604,0,
1000337,102,21,1140604,0,
1000338,102,21,1140604,0,
1000343,102,21,1140604,0,
1000345,102,21,1140604,0,
1000347,102,21,1140604,0,
1000355,102,21,1140604,0,
1000384,102,21,1140604,0,
1000387,102,21,1140604,0,
1000396,102,21,1140604,0,
1000397,102,21,1140604,0,
1000400,102,21,1140604,0,
1000401,102,21,1140604,0,
1000403,102,21,1140604,0,
1000440,102,21,1140604,0,
1000441,102,21,1140604,0,
1000442,102,21,1140604,0,
1000468,102,21,1140604,0,
1000491,102,21,1140604,0,
1000497,102,21,1140604,0,
1000498,102,21,1140604,0,
1000499,102,21,1140604,0,
1000500,102,21,1140604,0,
1000501,102,21,1140604,0,
1000504,102,21,1140604,0,
1000505,102,21,1140604,0,
1000515,102,21,1140604,0,
1000551,102,21,1140604,0,
1000552,102,21,1140604,0,
1000555,102,21,1140604,0,
1000557,102,21,1140604,0,
1000558,102,21,1140604,0,
1000566,102,21,1140604,0,
1000568,102,21,1140604,0,
1000576,102,21,1140604,0,
1000577,102,21,1140604,0,
1000578,102,21,1140604,0,
1000579,102,21,1140604,0,
1000580,102,21,1140604,0,
1000581,102,21,1140604,0,
1000638,102,21,1140604,0,
1000639,102,21,1140604,0,
1000640,102,21,1140604,0,
1000642,102,21,1140604,0,
1000643,102,21,1140604,0,
1000644,102,21,1140604,0,
1000647,102,21,1140604,0,
1000648,102,21,1140604,0,
1000649,102,21,1140604,0,
1000650,102,21,1140604,0,
1000651,102,21,1140604,0,
1000652,102,21,1140604,0,
1000653,102,21,1140604,0,
1000654,102,21,1140604,0,
1000655,102,21,1140604,0,
1000662,102,21,1140604,0,
1000663,102,21,1140604,0,
1000664,102,21,1140604,0,
1000692,102,21,1140604,0,
1000694,102,21,1140604,0,
1000695,102,21,1140604,0,
1000697,102,21,1140604,0,
1000698,102,21,1140604,0,
1000699,102,21,1140604,0,
1000702,102,21,1140604,0,
1000766,102,21,1140604,0,
1000767,102,21,1140604,0,
1000794,102,21,1140604,0,
1000834,102,21,1140604,0,
1000878,102,21,1140604,0,
1000945,102,21,1140604,0,
1000946,102,21,1140604,0,
1000947,102,21,1140604,0,
1000948,102,21,1140604,0,
1000953,102,21,1140604,0,
1000954,102,21,1140604,0,
1000955,102,21,1140604,0,
1000956,102,21,1140604,0,
1000957,102,21,1140604,0,
1000958,102,21,1140604,0,
1000959,102,21,1140604,0,
1000960,102,21,1140604,0,
1000961,102,21,1140604,0,
1001096,102,21,1140604,0,
1001155,102,21,1140604,0,
1001156,102,21,1140604,0,
1001157,102,21,1140604,0,
1001233,102,21,1140604,0,
1001234,102,21,1140604,0,
1001235,102,21,1140604,0,
1001333,102,21,1140604,0,
1001360,102,21,1140604,0,
1001363,102,21,1140604,0,
1001364,102,21,1140604,0,
1001411,102,21,1140604,0,
1001463,102,21,1140604,0,
1001495,102,21,1140604,0,
1001650,102,21,1140604,0,
1001828,102,21,1140604,0,
1001996,102,21,1140604,0,
1001999,102,21,1140604,0,
1002293,102,21,1140604,0,
1002294,102,21,1140604,0,
1002359,102,21,1140604,0,
1002401,102,21,1140604,0,
1002402,102,21,1140604,0,
1002422,102,21,1140604,0,
1002469,102,21,1140604,0,
1002471,102,21,1140604,0,
1002477,102,21,1140604,0,
1002507,102,21,1140604,0,
1002518,102,21,1140604,0,
1002726,102,21,1140604,0,
1002736,102,21,1140604,0,
1002737,102,21,1140604,0,
1002912,102,21,1140604,0,
1002975,102,21,1140604,0,
1003139,102,21,1140604,0,
1003171,102,21,1140604,0,
1003213,102,21,1140604,0,
1003269,102,21,1140604,0,
1003270,102,21,1140604,0,
1003301,102,21,1140604,0,
1003415,102,21,1140604,0,
1003452,102,21,1140604,0,
1003592,102,21,1140604,0,
1003595,102,21,1140604,0,
1003642,102,21,1140604,0,
1003645,102,21,1140604,0,
1003713,102,21,1140604,0,
1003846,102,21,1140604,0,
1003849,102,21,1140604,0,
1003850,102,21,1140604,0,
1003853,102,21,1140604,0,
1003893,102,21,1140604,0,
1003934,102,21,1140604,0,
1003970,102,21,1140604,0,
1004004,102,21,1140604,0,
1004075,102,21,1140604,0,
1004193,102,21,1140604,0,
1004334,102,21,1140604,0,
1004540,102,21,1140604,0,
1004541,102,21,1140604,0,
1004542,102,21,1140604,0,
1004543,102,21,1140604,0,
1004544,102,21,1140604,0,
1004545,102,21,1140604,0,
1004546,102,21,1140604,0,
1004680,102,21,1140604,0,
1004681,102,21,1140604,0,
1004835,102,21,1140604,0,
1004836,102,21,1140604,0,
1004891,102,21,1140604,0,
1005040,102,21,1140604,0,
1005073,102,21,1140604,0,
1005105,102,21,1140604,0,
1005113,102,21,1140604,0,
1005193,102,21,1140604,0,
1005195,102,21,1140604,0,
1005203,102,21,1140604,0,
1005204,102,21,1140604,0,
1005269,102,21,1140604,0,
1005282,102,21,1140604,0,
1005336,102,21,1140604,0,
1005482,102,21,1140604,0,
1005484,102,21,1140604,0,
1005507,102,21,1140604,0,
1005510,102,21,1140604,0,
1005511,102,21,1140604,0,
1005625,102,21,1140604,0,
1005626,102,21,1140604,0,
1005627,102,21,1140604,0,
1005656,102,21,1140604,0,
1005657,102,21,1140604,0,
1005663,102,21,1140604,0,
1005700,102,21,1140604,0,
1005701,102,21,1140604,0,
1005797,102,21,1140604,0,
1005807,102,21,1140604,0,
1005890,102,21,1140604,0,
1006003,102,21,1140604,0,
1006229,102,21,1140604,0,
1006409,102,21,1140604,0,
1006410,102,21,1140604,0,
1006505,102,21,1140604,0,
1006506,102,21,1140604,0,
1006508,102,21,1140604,0,
1006510,102,21,1140604,0,
1006545,102,21,1140604,0,
1006623,102,21,1140604,0,
1007940,102,21,1140604,0,
1007962,102,21,1140604,0,
1008187,102,21,1140604,0,
1008227,102,21,1140604,0,
1008294,102,21,1140604,0,
1008295,102,21,1140604,0,
1008358,102,21,1140604,0,
1008376,102,21,1140604,0,
1008393,102,21,1140604,0,
1008490,102,21,1140604,0,
1008533,102,21,1140604,0,
1008537,102,21,1140604,0,
1008539,102,21,1140604,0,
1008541,102,21,1140604,0,
1008615,102,21,1140604,0,
1008616,102,21,1140604,0,
1008617,102,21,1140604,0,
1008618,102,21,1140604,0,
1008619,102,21,1140604,0,
1009006,102,21,1140604,0,
1009068,102,21,1140604,0,
1009298,102,21,1140604,0,
1009392,102,21,1140604,0,
1009400,102,21,1140604,0,
1009502,102,21,1140604,0,
1009503,102,21,1140604,0,
1009514,102,21,1140604,0,
1009675,102,21,1140604,0,
1009767,102,21,1140604,0,
1009768,102,21,1140604,0,
1009840,102,21,1140604,0,
1009856,102,21,1140604,0,
1009873,102,21,1140604,0,
1009882,102,21,1140604,0,
1009910,102,21,1140604,0,
1009916,102,21,1140604,0,
1010038,102,21,1140604,0,
1010071,102,21,1140604,0,
1010072,102,21,1140604,0,
1010229,102,21,1140604,0,
1010230,102,21,1140604,0,
1010374,102,21,1140604,0,
1010475,102,21,1140604,0,
1010478,102,21,1140604,0,
1010551,102,21,1140604,0,
1010552,102,21,1140604,0,
1010692,102,21,1140604,0,
1010773,102,21,1140604,0,
1011177,102,21,1140604,0,
1011209,102,21,1140604,0,
1011229,102,21,1140604,0,
1011293,102,21,1140604,0,
1011334,102,21,1140604,0,
1011414,102,21,1140604,0,
1011415,102,21,1140604,0,
1011416,102,21,1140604,0,
1011440,102,21,1140604,0,
1011441,102,21,1140604,0,
1011473,102,21,1140604,0,
1011506,102,21,1140604,0,
1011529,102,21,1140604,0,
1011531,102,21,1140604,0,
1011604,102,21,1140604,0,
1011624,102,21,1140604,0,
1011647,102,21,1140604,0,
1011650,102,21,1140604,0,
1011728,102,21,1140604,0,
1011729,102,21,1140604,0,
1011805,102,21,1140604,0,
1011872,102,21,1140604,0,
1011993,102,21,1140604,0,
1012023,102,21,1140604,0,
1012068,102,21,1140604,0,
1012069,102,21,1140604,0,
1012072,102,21,1140604,0,
1012075,102,21,1140604,0,
1012237,102,21,1140604,0,
1012680,102,21,1140604,0,
1012725,102,21,1140604,0,
1012749,102,21,1140604,0,
1012751,102,21,1140604,0,
1012789,102,21,1140604,0,
1012790,102,21,1140604,0,
1012797,102,21,1140604,0,
1012798,102,21,1140604,0,
1012855,102,21,1140604,0,
1012856,102,21,1140604,0,
1012857,102,21,1140604,0,
1012886,102,21,1140604,0,
1012893,102,21,1140604,0,
1012936,102,21,1140604,0,
1013074,102,21,1140604,0,
1013093,102,21,1140604,0,
1013128,102,21,1140604,0,
1013129,102,21,1140604,0,
1013167,102,21,1140604,0,
1013174,102,21,1140604,0,
1013180,102,21,1140604,0,
1013191,102,21,1140604,0,
1013192,102,21,1140604,0,
1013193,102,21,1140604,0,
1013195,102,21,1140604,0,
1013276,102,21,1140604,0,
1013450,102,21,1140604,0,
1013512,102,21,1140604,0,
1013767,102,21,1140604,0,
1013768,102,21,1140604,0,
1013769,102,21,1140604,0,
1013966,102,21,1140604,0,
1013967,102,21,1140604,0,
1014102,102,21,1140604,0,
1014126,102,21,1140604,0,
1014217,102,21,1140604,0,
1014304,102,21,1140604,0,
1014305,102,21,1140604,0,
1014376,102,21,1140604,0,
1014439,102,21,1140604,0,
1014440,102,21,1140604,0,
1014594,102,21,1140604,0,
1014598,102,21,1140604,0,
1014601,102,21,1140604,0,
1014659,102,21,1140604,0,
1014715,102,21,1140604,0,
1014768,102,21,1140604,0,
1014778,102,21,1140604,0,
1014905,102,21,1140604,0,
1015019,102,21,1140604,0,
1015106,102,21,1140604,0,
1015110,102,21,1140604,0,
1015148,102,21,1140604,0,
1015223,102,21,1140604,0,
1015225,102,21,1140604,0,
1015226,102,21,1140604,0,
1015263,102,21,1140604,0,
1015267,102,21,1140604,0,
1015976,102,21,1140604,0,
1015977,102,21,1140604,0,
1015978,102,21,1140604,0,
1016017,102,21,1140604,0,
1016018,102,21,1140604,0,
1016024,102,21,1140604,0,
1016037,102,21,1140604,0,
1016580,102,21,1140604,0,
1016607,102,21,1140604,0,
1016612,102,21,1140604,0,
1016628,102,21,1140604,0,
1016658,102,21,1140604,0,
1016690,102,21,1140604,0,
1016725,102,21,1140604,0,
1016867,102,21,1140604,0,
1016868,102,21,1140604,0,
1016869,102,21,1140604,0,
1016870,102,21,1140604,0,
1016871,102,21,1140604,0,
1016919,102,21,1140604,0,
1016924,102,21,1140604,0,
1016929,102,21,1140604,0,
1016930,102,21,1140604,0,
1016971,102,21,1140604,0,
1016983,102,21,1140604,0,
1017008,102,21,1140604,0,
1017057,102,21,1140604,0,
1017136,102,21,1140604,0,
1017186,102,21,1140604,0,
1017187,102,21,1140604,0,
1017225,102,21,1140604,0,
1017266,102,21,1140604,0,
1017294,102,21,1140604,0,
1017326,102,21,1140604,0,
1017328,102,21,1140604,0,
1017329,102,21,1140604,0,
1017330,102,21,1140604,0,
1017331,102,21,1140604,0,
1017530,102,21,1140604,0,
1017531,102,21,1140604,0,
1017533,102,21,1140604,0,
1017598,102,21,1140604,0,
1017677,102,21,1140604,0,
1018227,102,21,1140604,0,
1018228,102,21,1140604,0,
1018229,102,21,1140604,0,
1018248,102,21,1140604,0,
1018318,102,21,1140604,0,
1018416,102,21,1140604,0,
1018417,102,21,1140604,0,
1018430,102,21,1140604,0,
1018662,102,21,1140604,0,
1018663,102,21,1140604,0,
1018664,102,21,1140604,0,
1018782,102,21,1140604,0,
1019048,102,21,1140604,0,
1019107,102,21,1140604,0,
1019133,102,21,1140604,0,
1019168,102,21,1140604,0,
1019284,102,21,1140604,0,
1019285,102,21,1140604,0,
1019286,102,21,1140604,0,
1019330,102,21,1140604,0,
1019429,102,21,1140604,0,
1019459,102,21,1140604,0,
1019472,102,21,1140604,0,
1019523,102,21,1140604,0,
1019574,102,21,1140604,0,
1019656,102,21,1140604,0,
1019669,102,21,1140604,0,
1019670,102,21,1140604,0,
1019776,102,21,1140604,0,
1019779,102,21,1140604,0,
1019788,102,21,1140604,0,
1019789,102,21,1140604,0,
1019807,102,21,1140604,0,
1019847,102,21,1140604,0,
1019997,102,21,1140604,0,
1020042,102,21,1140604,0,
1020044,102,21,1140604,0,
1020093,102,21,1140604,0,
1020094,102,21,1140604,0,
1020143,102,21,1140604,0,
1020200,102,21,1140604,0,
1020201,102,21,1140604,0,
1020202,102,21,1140604,0,
1020271,102,21,1140604,0,
1020278,102,21,1140604,0,
1020375,102,21,1140604,0,
1020376,102,21,1140604,0,
1020419,102,21,1140604,0,
1020461,102,21,1140604,0,
1020517,102,21,1140604,0,
1020518,102,21,1140604,0,
1020519,102,21,1140604,0,
1020564,102,21,1140604,0,
1020567,102,21,1140604,0,
1020578,102,21,1140604,0,
1020579,102,21,1140604,0,
1020582,102,21,1140604,0,
1020583,102,21,1140604,0,
1020584,102,21,1140604,0,
1020597,102,21,1140604,0,
1020614,102,21,1140604,0,
1020615,102,21,1140604,0,
1020622,102,21,1140604,0,
1020679,102,21,1140604,0,
1020680,102,21,1140604,0,
1020681,102,21,1140604,0,
1020691,102,21,1140604,0,
1020870,102,21,1140604,0,
1020871,102,21,1140604,0,
1020908,102,21,1140604,0,
1021006,102,21,1140604,0,
1021007,102,21,1140604,0,
1021338,102,21,1140604,0,
1021342,102,21,1140604,0,
1021446,102,21,1140604,0,
1021550,102,21,1140604,0,
1021813,102,21,1140604,0,
1022012,102,21,1140604,0,
1022141,102,21,1140604,0,
1022142,102,21,1140604,0,
1022322,102,21,1140604,0,
1022333,102,21,1140604,0,
1022338,102,21,1140604,0,
1022339,102,21,1140604,0,
1022490,102,21,1140604,0,
1022492,102,21,1140604,0,
1022493,102,21,1140604,0,
1022525,102,21,1140604,0,
1022527,102,21,1140604,0,
1022588,102,21,1140604,0,
1022590,102,21,1140604,0,
1022591,102,21,1140604,0,
1022612,102,21,1140604,0,
1022677,102,21,1140604,0,
1022715,102,21,1140604,0,
1022837,102,21,1140604,0,
1022911,102,21,1140604,0,
1022912,102,21,1140604,0,
1023001,102,21,1140604,0,
1023108,102,21,1140604,0,
1023153,102,21,1140604,0,
1023191,102,21,1140604,0,
1023192,102,21,1140604,0,
1023279,102,21,1140604,0,
1023282,102,21,1140604,0,
1023435,102,21,1140604,0,
1023587,102,21,1140604,0,
1023601,102,21,1140604,0,
1023656,102,21,1140604,0,
1023657,102,21,1140604,0,
1023730,102,21,1140604,0,
1023731,102,21,1140604,0,
1023819,102,21,1140604,0,
1023820,102,21,1140604,0,
1023883,102,21,1140604,0,
1023927,102,21,1140604,0,
1024057,102,21,1140604,0,
1024058,102,21,1140604,0,
1024059,102,21,1140604,0,
1024060,102,21,1140604,0,
1024271,102,21,1140604,0,
1024272,102,21,1140604,0,
1024446,102,21,1140604,0,
1024495,102,21,1140604,0,
1024502,102,21,1140604,0,
1024557,102,21,1140604,0,
1024566,102,21,1140604,0,
1024699,102,21,1140604,0,
1024700,102,21,1140604,0,
1024701,102,21,1140604,0,
1024702,102,21,1140604,0,
1024753,102,21,1140604,0,
1024921,102,21,1140604,0,
1024923,102,21,1140604,0,
1024924,102,21,1140604,0,
1024930,102,21,1140604,0,
1024940,102,21,1140604,0,
1024987,102,21,1140604,0,
1024988,102,21,1140604,0,
1024989,102,21,1140604,0,
1025023,102,21,1140604,0,
1025136,102,21,1140604,0,
1025288,102,21,1140604,0,
1025289,102,21,1140604,0,
1025290,102,21,1140604,0,
1025370,102,21,1140604,0,
1025385,102,21,1140604,0,
1025529,102,21,1140604,0,
1025665,102,21,1140604,0,
1025675,102,21,1140604,0,
1025766,102,21,1140604,0,
1025846,102,21,1140604,0,
1025900,102,21,1140604,0,
1025948,102,21,1140604,0,
1025969,102,21,1140604,0,
1025970,102,21,1140604,0,
1025971,102,21,1140604,0,
1026023,102,21,1140604,0,
1026087,102,21,1140604,0,
1026094,102,21,1140604,0,
1026095,102,21,1140604,0,
1026160,102,21,1140604,0,
1026163,102,21,1140604,0,
1026164,102,21,1140604,0,
1026282,102,21,1140604,0,
1026488,102,21,1140604,0,
1026517,102,21,1140604,0,
1026518,102,21,1140604,0,
1026903,102,21,1140604,0,
1026998,102,21,1140604,0,
1027140,102,21,1140604,0,
1027183,102,21,1140604,0,
1027293,102,21,1140604,0,
1027418,102,21,1140604,0,
1027419,102,21,1140604,0,
1027420,102,21,1140604,0,
1027565,102,21,1140604,0,
1027679,102,21,1140604,0,
1027794,102,21,1140604,0,
1027832,102,21,1140604,0,
1027839,102,21,1140604,0,
1027841,102,21,1140604,0,
1027870,102,21,1140604,0,
1027907,102,21,1140604,0,
1028114,102,21,1140604,0,
1028176,102,21,1140604,0,
1028766,102,21,1140604,0,
1028846,102,21,1140604,0,
1028996,102,21,1140604,0,
1028997,102,21,1140604,0,
1028998,102,21,1140604,0,
1029068,102,21,1140604,0,
1029416,102,21,1140604,0,
1029418,102,21,1140604,0,
1029419,102,21,1140604,0,
1029526,102,21,1140604,0,
1029605,102,21,1140604,0,
1029608,102,21,1140604,0,
1029660,102,21,1140604,0,
1029661,102,21,1140604,0,
