,AGENCE,CODE RESPONSABLE,,,,,,,,,,
CLIENACLI,CLIENAAGE,CLIENARES,CLIENACRE,SABVERSION,,N AGENCE,N CODE RESP,,N° Prospect,Agence,Libellé Agence,
969793,102,21,1140604,0,,,,,969793,64730,PAU,
969858,102,21,1140604,0,,,,,969858,13730,MARSEILLE,
969861,102,21,1140604,0,,,,,969861,13730,MARSEILLE,
969887,102,21,1140604,0,,,,,969887,74790,ANNECY,
969900,102,21,1140604,0,,,,,969900,64730,PAU,
969901,102,21,1140604,0,,,,,969901,86730,POITIERS,
969953,102,21,1140604,0,,,,,969953,41740,D.R./BLOIS,
969974,102,21,1140604,0,,,,,969974,74790,ANNECY,
970045,102,21,1140604,0,,,,,970045,38750,D.R./VIENNE,
970050,102,21,1140604,0,,,,,970050,92730,PARIS,
970053,102,21,1140604,0,,,,,970053,38750,D.R./VIENNE,
970156,102,21,1140604,0,,,,,970156,38750,D.R./VIENNE,
970360,102,21,1140604,0,,,,,970360,34730,MONTPELLIER,
970361,102,21,1140604,0,,,,,970361,64730,PAU,
970419,102,21,1140604,0,,,,,970419,74790,ANNECY,
970556,102,21,1140604,0,,,,,970556,38750,D.R./VIENNE,
970558,102,21,1140604,0,,,,,970558,33740,D.R./BORDEAUX,
970579,102,21,1140604,0,,,,,970579,21730,DIJON,
970620,102,21,1140604,0,,,,,970620,21730,DIJON,
970634,102,21,1140604,0,,,,,970634,13730,MARSEILLE,
970687,102,21,1140604,0,,,,,970687,89730,AUXERRE,
970876,102,21,1140604,0,,,,,970876,54730,NANCY,
970955,102,21,1140604,0,,,,,970955,86730,POITIERS,
971004,102,21,1140604,0,,,,,971004,21730,DIJON,
971005,102,21,1140604,0,,,,,971005,54730,NANCY,
971151,102,21,1140604,0,,,,,971151,38750,D.R./VIENNE,
971264,102,21,1140604,0,,,,,971264,38750,D.R./VIENNE,
971320,102,21,1140604,0,,,,,971320,59730,LILLE,
971321,102,21,1140604,0,,,,,971321,38750,D.R./VIENNE,
971404,102,21,1140604,0,,,,,971404,13730,MARSEILLE,
971533,102,21,1140604,0,,,,,971533,34730,MONTPELLIER,
971566,102,21,1140604,0,,,,,971566,86730,POITIERS,
971637,102,21,1140604,0,,,,,971637,37730,TOURS,
971638,102,21,1140604,0,,,,,971638,54730,NANCY,
971639,102,21,1140604,0,,,,,971639,13730,MARSEILLE,
971753,102,21,1140604,0,,,,,971753,89730,AUXERRE,
971756,102,21,1140604,0,,,,,971756,38750,D.R./VIENNE,
971758,102,21,1140604,0,,,,,971758,01730,BOURG EN BRESSE,
971759,102,21,1140604,0,,,,,971759,01730,BOURG EN BRESSE,
971761,102,21,1140604,0,,,,,971761,01730,BOURG EN BRESSE,
971789,102,21,1140604,0,,,,,971789,31850,D.R./TOULOUSE,
971832,102,21,1140604,0,,,,,971832,13730,MARSEILLE,
971833,102,21,1140604,0,,,,,971833,38750,D.R./VIENNE,
971834,102,21,1140604,0,,,,,971834,38750,D.R./VIENNE,
971835,102,21,1140604,0,,,,,971835,38750,D.R./VIENNE,
971889,102,21,1140604,0,,,,,971889,21730,DIJON,
971890,102,21,1140604,0,,,,,971890,21730,DIJON,
971891,102,21,1140604,0,,,,,971891,89730,AUXERRE,
971892,102,21,1140604,0,,,,,971892,59730,LILLE,
971946,102,21,1140604,0,,,,,971946,38750,D.R./VIENNE,
971949,102,21,1140604,0,,,,,971949,38750,D.R./VIENNE,
971973,102,21,1140604,0,,,,,971973,64730,PAU,
972177,102,21,1140604,0,,,,,972177,59730,LILLE,
972220,102,21,1140604,0,,,,,972220,35760,D.R./RENNES,
972339,102,21,1140604,0,,,,,972339,38750,D.R./VIENNE,
972357,102,21,1140604,0,,,,,972357,34730,MONTPELLIER,
972358,102,21,1140604,0,,,,,972358,41720,BLOIS INTERIM,
972359,102,21,1140604,0,,,,,972359,35760,D.R./RENNES,
972360,102,21,1140604,0,,,,,972360,92730,PARIS,
972492,102,21,1140604,0,,,,,972492,06730,NICE,
972493,102,21,1140604,0,,,,,972493,13730,MARSEILLE,
972494,102,21,1140604,0,,,,,972494,21730,DIJON,
972698,102,21,1140604,0,,,,,972698,06730,NICE,
972706,102,21,1140604,0,,,,,972706,54730,NANCY,
972786,102,21,1140604,0,,,,,972786,59730,LILLE,
972788,102,21,1140604,0,,,,,972788,38740,VIENNE,
972789,102,21,1140604,0,,,,,972789,38750,D.R./VIENNE,
972791,102,21,1140604,0,,,,,972791,49730,ANGERS,
972920,102,21,1140604,0,,,,,972920,54730,NANCY,
972921,102,21,1140604,0,,,,,972921,41740,D.R./BLOIS,
972956,102,21,1140604,0,,,,,972956,06730,NICE,
972986,102,21,1140604,0,,,,,972986,21730,DIJON,
972987,102,21,1140604,0,,,,,972987,21730,DIJON,
972988,102,21,1140604,0,,,,,972988,59730,LILLE,
972989,102,21,1140604,0,,,,,972989,34730,MONTPELLIER,
972990,102,21,1140604,0,,,,,972990,54730,NANCY,
973062,102,21,1140604,0,,,,,973062,64730,PAU,
973063,102,21,1140604,0,,,,,973063,92730,PARIS,
973241,102,21,1140604,0,,,,,973241,06730,NICE,
973319,102,21,1140604,0,,,,,973319,92730,PARIS,
973359,102,21,1140604,0,,,,,973359,06730,NICE,
973369,102,21,1140604,0,,,,,973369,64730,PAU,
973370,102,21,1140604,0,,,,,973370,54730,NANCY,
973381,102,21,1140604,0,,,,,973381,06730,NICE,
973420,102,21,1140604,0,,,,,973420,64730,PAU,
973422,102,21,1140604,0,,,,,973422,64730,PAU,
973423,102,21,1140604,0,,,,,973423,33740,D.R./BORDEAUX,
973598,102,21,1140604,0,,,,,973598,34730,MONTPELLIER,
973601,102,21,1140604,0,,,,,973601,49730,ANGERS,
973726,102,21,1140604,0,,,,,973726,,,
973758,102,21,1140604,0,,,,,973758,80730,AMIENS,
973876,102,21,1140604,0,,,,,973876,38750,D.R./VIENNE,
973877,102,21,1140604,0,,,,,973877,38750,D.R./VIENNE,
973945,102,21,1140604,0,,,,,973945,92730,PARIS,
973947,102,21,1140604,0,,,,,973947,54730,NANCY,
973993,102,21,1140604,0,,,,,973993,01730,BOURG EN BRESSE,
973994,102,21,1140604,0,,,,,973994,38750,D.R./VIENNE,
974029,102,21,1140604,0,,,,,974029,21730,DIJON,
974062,102,21,1140604,0,,,,,974062,38750,D.R./VIENNE,
974063,102,21,1140604,0,,,,,974063,31850,D.R./TOULOUSE,
974069,102,21,1140604,0,,,,,974069,13770,ARLES,
974200,102,21,1140604,0,,,,,974200,87730,LIMOGES,
974229,102,21,1140604,0,,,,,974229,49730,ANGERS,
974360,102,21,1140604,0,,,,,974360,89730,AUXERRE,
974402,102,21,1140604,0,,,,,974402,38750,D.R./VIENNE,
974476,102,21,1140604,0,,,,,974476,38750,D.R./VIENNE,
974532,102,21,1140604,0,,,,,974532,13730,MARSEILLE,
974588,102,21,1140604,0,,,,,974588,38750,D.R./VIENNE,
974701,102,21,1140604,0,,,,,974701,21730,DIJON,
974703,102,21,1140604,0,,,,,974703,86730,POITIERS,
974800,102,21,1140604,0,,,,,974800,34730,MONTPELLIER,
974801,102,21,1140604,0,,,,,974801,06730,NICE,
974918,102,21,1140604,0,,,,,974918,64730,PAU,
974960,102,21,1140604,0,,,,,974960,01730,BOURG EN BRESSE,
974961,102,21,1140604,0,,,,,974961,35760,D.R./RENNES,
974962,102,21,1140604,0,,,,,974962,86730,POITIERS,
974997,102,21,1140604,0,,,,,974997,64730,PAU,
974998,102,21,1140604,0,,,,,974998,86730,POITIERS,
975022,102,21,1140604,0,,,,,975022,44730,NANTES,
975032,102,21,1140604,0,,,,,975032,31850,D.R./TOULOUSE,
975046,102,21,1140604,0,,,,,975046,21730,DIJON,
975198,102,21,1140604,0,,,,,975198,,,
975199,102,21,1140604,0,,,,,975199,01730,BOURG EN BRESSE,
975508,102,21,1140604,0,,,,,975508,92730,PARIS,
975559,102,21,1140604,0,,,,,975559,87730,LIMOGES,
975563,102,21,1140604,0,,,,,975563,59730,LILLE,
975592,102,21,1140604,0,,,,,975592,41740,D.R./BLOIS,
975647,102,21,1140604,0,,,,,975647,38750,D.R./VIENNE,
975667,102,21,1140604,0,,,,,975667,89730,AUXERRE,
975693,102,21,1140604,0,,,,,975693,49730,ANGERS,
975726,102,21,1140604,0,,,,,975726,49730,ANGERS,
975757,102,21,1140604,0,,,,,975757,38750,D.R./VIENNE,
975876,102,21,1140604,0,,,,,975876,21730,DIJON,
975954,102,21,1140604,0,,,,,975954,21730,DIJON,
975991,102,21,1140604,0,,,,,975991,21730,DIJON,
976039,102,21,1140604,0,,,,,976039,89730,AUXERRE,
976087,102,21,1140604,0,,,,,976087,63750,CLERMONT-FERRAND,
976101,102,21,1140604,0,,,,,976101,89730,AUXERRE,
976174,102,21,1140604,0,,,,,976174,34730,MONTPELLIER,
976227,102,21,1140604,0,,,,,976227,44730,NANTES,
976311,102,21,1140604,0,,,,,976311,31850,D.R./TOULOUSE,
976351,102,21,1140604,0,,,,,976351,34730,MONTPELLIER,
976481,102,21,1140604,0,,,,,976481,89730,AUXERRE,
976538,102,21,1140604,0,,,,,976538,01730,BOURG EN BRESSE,
976602,102,21,1140604,0,,,,,976602,21730,DIJON,
976603,102,21,1140604,0,,,,,976603,49730,ANGERS,
976646,102,21,1140604,0,,,,,976646,13730,MARSEILLE,
976654,102,21,1140604,0,,,,,976654,38750,D.R./VIENNE,
976670,102,21,1140604,0,,,,,976670,64730,PAU,
976722,102,21,1140604,0,,,,,976722,06730,NICE,
976726,102,21,1140604,0,,,,,976726,64730,PAU,
976727,102,21,1140604,0,,,,,976727,13730,MARSEILLE,
976739,102,21,1140604,0,,,,,976739,38750,D.R./VIENNE,
976740,102,21,1140604,0,,,,,976740,38750,D.R./VIENNE,
976745,102,21,1140604,0,,,,,976745,38740,VIENNE,
976768,102,21,1140604,0,,,,,976768,21730,DIJON,
976784,102,21,1140604,0,,,,,976784,38750,D.R./VIENNE,
976785,102,21,1140604,0,,,,,976785,01730,BOURG EN BRESSE,
976792,102,21,1140604,0,,,,,976792,89730,AUXERRE,
976812,102,21,1140604,0,,,,,976812,35760,D.R./RENNES,
976822,102,21,1140604,0,,,,,976822,21730,DIJON,
976833,102,21,1140604,0,,,,,976833,64730,PAU,
976846,102,21,1140604,0,,,,,976846,54730,NANCY,
976979,102,21,1140604,0,,,,,976979,64730,PAU,
977001,102,21,1140604,0,,,,,977001,74790,ANNECY,
977312,102,21,1140604,0,,,,,977312,92730,PARIS,
977363,102,21,1140604,0,,,,,977363,41740,D.R./BLOIS,
977364,102,21,1140604,0,,,,,977364,21730,DIJON,
977430,102,21,1140604,0,,,,,977430,34730,MONTPELLIER,
977634,102,21,1140604,0,,,,,977634,01730,BOURG EN BRESSE,
977766,102,21,1140604,0,,,,,977766,34730,MONTPELLIER,
977767,102,21,1140604,0,,,,,977767,34730,MONTPELLIER,
977768,102,21,1140604,0,,,,,977768,01730,BOURG EN BRESSE,
977884,102,21,1140604,0,,,,,977884,38750,D.R./VIENNE,
977887,102,21,1140604,0,,,,,977887,38750,D.R./VIENNE,
978006,102,21,1140604,0,,,,,978006,06730,NICE,
978041,102,21,1140604,0,,,,,978041,06730,NICE,
978090,102,21,1140604,0,,,,,978090,89730,AUXERRE,
978091,102,21,1140604,0,,,,,978091,38750,D.R./VIENNE,
978092,102,21,1140604,0,,,,,978092,38750,D.R./VIENNE,
978097,102,21,1140604,0,,,,,978097,06730,NICE,
978098,102,21,1140604,0,,,,,978098,06730,NICE,
978164,102,21,1140604,0,,,,,978164,06730,NICE,
978181,102,21,1140604,0,,,,,978181,34730,MONTPELLIER,
978227,102,21,1140604,0,,,,,978227,41740,D.R./BLOIS,
978234,102,21,1140604,0,,,,,978234,74790,ANNECY,
978275,102,21,1140604,0,,,,,978275,59730,LILLE,
978417,102,21,1140604,0,,,,,978417,64730,PAU,
978418,102,21,1140604,0,,,,,978418,38750,D.R./VIENNE,
978419,102,21,1140604,0,,,,,978419,59730,LILLE,
978453,102,21,1140604,0,,,,,978453,34730,MONTPELLIER,
978474,102,21,1140604,0,,,,,978474,41740,D.R./BLOIS,
978506,102,21,1140604,0,,,,,978506,41740,D.R./BLOIS,
978621,102,21,1140604,0,,,,,978621,49730,ANGERS,
978704,102,21,1140604,0,,,,,978704,34730,MONTPELLIER,
978759,102,21,1140604,0,,,,,978759,01730,BOURG EN BRESSE,
978760,102,21,1140604,0,,,,,978760,38750,D.R./VIENNE,
978761,102,21,1140604,0,,,,,978761,34730,MONTPELLIER,
978865,102,21,1140604,0,,,,,978865,01730,BOURG EN BRESSE,
978877,102,21,1140604,0,,,,,978877,06730,NICE,
979028,102,21,1140604,0,,,,,979028,59730,LILLE,
979055,102,21,1140604,0,,,,,979055,01730,BOURG EN BRESSE,
979056,102,21,1140604,0,,,,,979056,31850,D.R./TOULOUSE,
979186,102,21,1140604,0,,,,,979186,64730,PAU,
979234,102,21,1140604,0,,,,,979234,34730,MONTPELLIER,
979332,102,21,1140604,0,,,,,979332,74790,ANNECY,
979395,102,21,1140604,0,,,,,979395,01730,BOURG EN BRESSE,
979500,102,21,1140604,0,,,,,979500,92730,PARIS,
979554,102,21,1140604,0,,,,,979554,38750,D.R./VIENNE,
979583,102,21,1140604,0,,,,,979583,21730,DIJON,
979597,102,21,1140604,0,,,,,979597,87740,D.R./LIMOGES,
979598,102,21,1140604,0,,,,,979598,06730,NICE,
979627,102,21,1140604,0,,,,,979627,34730,MONTPELLIER,
979628,102,21,1140604,0,,,,,979628,06730,NICE,
979630,102,21,1140604,0,,,,,979630,01730,BOURG EN BRESSE,
979631,102,21,1140604,0,,,,,979631,01730,BOURG EN BRESSE,
979826,102,21,1140604,0,,,,,979826,41720,BLOIS INTERIM,
979827,102,21,1140604,0,,,,,979827,33740,D.R./BORDEAUX,
979828,102,21,1140604,0,,,,,979828,21730,DIJON,
979856,102,21,1140604,0,,,,,979856,34730,MONTPELLIER,
979947,102,21,1140604,0,,,,,979947,87730,LIMOGES,
979949,102,21,1140604,0,,,,,979949,35730,RENNES,
980030,102,21,1140604,0,,,,,980030,49730,ANGERS,
980097,102,21,1140604,0,,,,,980097,33740,D.R./BORDEAUX,
980141,102,21,1140604,0,,,,,980141,92730,PARIS,
980145,102,21,1140604,0,,,,,980145,13730,MARSEILLE,
980182,102,21,1140604,0,,,,,980182,41740,D.R./BLOIS,
980185,102,21,1140604,0,,,,,980185,80730,AMIENS,
980187,102,21,1140604,0,,,,,980187,59730,LILLE,
980240,102,21,1140604,0,,,,,980240,38750,D.R./VIENNE,
980251,102,21,1140604,0,,,,,980251,34730,MONTPELLIER,
980287,102,21,1140604,0,,,,,980287,54730,NANCY,
980289,102,21,1140604,0,,,,,980289,06730,NICE,
980290,102,21,1140604,0,,,,,980290,13730,MARSEILLE,
980298,102,21,1140604,0,,,,,980298,41720,BLOIS INTERIM,
980382,102,21,1140604,0,,,,,980382,89730,AUXERRE,
980472,102,21,1140604,0,,,,,980472,41740,D.R./BLOIS,
980495,102,21,1140604,0,,,,,980495,74790,ANNECY,
980574,102,21,1140604,0,,,,,980574,41740,D.R./BLOIS,
980590,102,21,1140604,0,,,,,980590,64730,PAU,
980726,102,21,1140604,0,,,,,980726,64730,PAU,
980807,102,21,1140604,0,,,,,980807,06730,NICE,
980809,102,21,1140604,0,,,,,980809,34730,MONTPELLIER,
980884,102,21,1140604,0,,,,,980884,92730,PARIS,
980931,102,21,1140604,0,,,,,980931,64730,PAU,
980983,102,21,1140604,0,,,,,980983,21730,DIJON,
980984,102,21,1140604,0,,,,,980984,21730,DIJON,
980988,102,21,1140604,0,,,,,980988,34730,MONTPELLIER,
981125,102,21,1140604,0,,,,,981125,49730,ANGERS,
981162,102,21,1140604,0,,,,,981162,86730,POITIERS,
981251,102,21,1140604,0,,,,,981251,21730,DIJON,
981252,102,21,1140604,0,,,,,981252,49730,ANGERS,
981253,102,21,1140604,0,,,,,981253,89730,AUXERRE,
981494,102,21,1140604,0,,,,,981494,54730,NANCY,
981495,102,21,1140604,0,,,,,981495,34730,MONTPELLIER,
981653,102,21,1140604,0,,,,,981653,,,
981807,102,21,1140604,0,,,,,981807,,,
981808,102,21,1140604,0,,,,,981808,64730,PAU,
981809,102,21,1140604,0,,,,,981809,13730,MARSEILLE,
981853,102,21,1140604,0,,,,,981853,49730,ANGERS,
981854,102,21,1140604,0,,,,,981854,01730,BOURG EN BRESSE,
981855,102,21,1140604,0,,,,,981855,01730,BOURG EN BRESSE,
981860,102,21,1140604,0,,,,,981860,38740,VIENNE,
981870,102,21,1140604,0,,,,,981870,64730,PAU,
981888,102,21,1140604,0,,,,,981888,06730,NICE,
981893,102,21,1140604,0,,,,,981893,01730,BOURG EN BRESSE,
981905,102,21,1140604,0,,,,,981905,01730,BOURG EN BRESSE,
981991,102,21,1140604,0,,,,,981991,01730,BOURG EN BRESSE,
982052,102,21,1140604,0,,,,,982052,86730,POITIERS,
982078,102,21,1140604,0,,,,,982078,38740,VIENNE,
982079,102,21,1140604,0,,,,,982079,01730,BOURG EN BRESSE,
982080,102,21,1140604,0,,,,,982080,38750,D.R./VIENNE,
982086,102,21,1140604,0,,,,,982086,38740,VIENNE,
982142,102,21,1140604,0,,,,,982142,21730,DIJON,
982143,102,21,1140604,0,,,,,982143,92730,PARIS,
982144,102,21,1140604,0,,,,,982144,54730,NANCY,
982145,102,21,1140604,0,,,,,982145,54730,NANCY,
982204,102,21,1140604,0,,,,,982204,06730,NICE,
982216,102,21,1140604,0,,,,,982216,54730,NANCY,
982235,102,21,1140604,0,,,,,982235,38750,D.R./VIENNE,
982301,102,21,1140604,0,,,,,982301,13730,MARSEILLE,
982369,102,21,1140604,0,,,,,982369,06730,NICE,
982387,102,21,1140604,0,,,,,982387,54730,NANCY,
982389,102,21,1140604,0,,,,,982389,01730,BOURG EN BRESSE,
982433,102,21,1140604,0,,,,,982433,92730,PARIS,
982434,102,21,1140604,0,,,,,982434,92730,PARIS,
982437,102,21,1140604,0,,,,,982437,59730,LILLE,
982540,102,21,1140604,0,,,,,982540,54730,NANCY,
982541,102,21,1140604,0,,,,,982541,69790,SIEGE,
982576,102,21,1140604,0,,,,,982576,01730,BOURG EN BRESSE,
982577,102,21,1140604,0,,,,,982577,44730,NANTES,
982582,102,21,1140604,0,,,,,982582,49730,ANGERS,
982712,102,21,1140604,0,,,,,982712,01730,BOURG EN BRESSE,
982726,102,21,1140604,0,,,,,982726,34730,MONTPELLIER,
982727,102,21,1140604,0,,,,,982727,54730,NANCY,
982761,102,21,1140604,0,,,,,982761,21730,DIJON,
982779,102,21,1140604,0,,,,,982779,92730,PARIS,
982802,102,21,1140604,0,,,,,982802,35760,D.R./RENNES,
982803,102,21,1140604,0,,,,,982803,38750,D.R./VIENNE,
982804,102,21,1140604,0,,,,,982804,64730,PAU,
982805,102,21,1140604,0,,,,,982805,01730,BOURG EN BRESSE,
982812,102,21,1140604,0,,,,,982812,01730,BOURG EN BRESSE,
982813,102,21,1140604,0,,,,,982813,06730,NICE,
982814,102,21,1140604,0,,,,,982814,06730,NICE,
982815,102,21,1140604,0,,,,,982815,64730,PAU,
982816,102,21,1140604,0,,,,,982816,64730,PAU,
982818,102,21,1140604,0,,,,,982818,06730,NICE,
982819,102,21,1140604,0,,,,,982819,13730,MARSEILLE,
982820,102,21,1140604,0,,,,,982820,13730,MARSEILLE,
982834,102,21,1140604,0,,,,,982834,49730,ANGERS,
982835,102,21,1140604,0,,,,,982835,59730,LILLE,
982841,102,21,1140604,0,,,,,982841,92730,PARIS,
982854,102,21,1140604,0,,,,,982854,44730,NANTES,
982859,102,21,1140604,0,,,,,982859,01730,BOURG EN BRESSE,
982861,102,21,1140604,0,,,,,982861,54730,NANCY,
982893,102,21,1140604,0,,,,,982893,63750,CLERMONT-FERRAND,
982906,102,21,1140604,0,,,,,982906,59730,LILLE,
982970,102,21,1140604,0,,,,,982970,87740,D.R./LIMOGES,
982979,102,21,1140604,0,,,,,982979,54730,NANCY,
983007,102,21,1140604,0,,,,,983007,44730,NANTES,
983083,102,21,1140604,0,,,,,983083,80730,AMIENS,
983140,102,21,1140604,0,,,,,983140,21730,DIJON,
983155,102,21,1140604,0,,,,,983155,74790,ANNECY,
983178,102,21,1140604,0,,,,,983178,13730,MARSEILLE,
983215,102,21,1140604,0,,,,,983215,13730,MARSEILLE,
983304,102,21,1140604,0,,,,,983304,54730,NANCY,
983375,102,21,1140604,0,,,,,983375,59730,LILLE,
983398,102,21,1140604,0,,,,,983398,64730,PAU,
983436,102,21,1140604,0,,,,,983436,34730,MONTPELLIER,
983458,102,21,1140604,0,,,,,983458,44730,NANTES,
983518,102,21,1140604,0,,,,,983518,74790,ANNECY,
983675,102,21,1140604,0,,,,,983675,89730,AUXERRE,
983817,102,21,1140604,0,,,,,983817,54730,NANCY,
983893,102,21,1140604,0,,,,,983893,34730,MONTPELLIER,
983894,102,21,1140604,0,,,,,983894,92730,PARIS,
983955,102,21,1140604,0,,,,,983955,21730,DIJON,
983957,102,21,1140604,0,,,,,983957,21730,DIJON,
983959,102,21,1140604,0,,,,,983959,21730,DIJON,
984026,102,21,1140604,0,,,,,984026,21730,DIJON,
984169,102,   ,    ,1140604,0,,,,984169,86730,POITIERS,
984186,102,21,1140604,0,,,,,984186,89730,AUXERRE,
984244,102,21,1140604,0,,,,,984244,92730,PARIS,
984271,102,21,1140604,0,,,,,984271,34730,MONTPELLIER,
984272,102,21,1140604,0,,,,,984272,34730,MONTPELLIER,
984276,102,21,1140604,0,,,,,984276,74790,ANNECY,
984413,102,21,1140604,0,,,,,984413,13730,MARSEILLE,
984414,102,21,1140604,0,,,,,984414,89730,AUXERRE,
984415,102,21,1140604,0,,,,,984415,49730,ANGERS,
984417,102,21,1140604,0,,,,,984417,64730,PAU,
984418,102,21,1140604,0,,,,,984418,49730,ANGERS,
984527,102,21,1140604,0,,,,,984527,63750,CLERMONT-FERRAND,
984584,102,21,1140604,0,,,,,984584,59730,LILLE,
984585,102,21,1140604,0,,,,,984585,54730,NANCY,
984586,102,21,1140604,0,,,,,984586,74790,ANNECY,
984696,102,21,1140604,0,,,,,984696,34730,MONTPELLIER,
984697,102,21,1140604,0,,,,,984697,34730,MONTPELLIER,
984724,102,21,1140604,0,,,,,984724,31850,D.R./TOULOUSE,
984846,102,21,1140604,0,,,,,984846,01730,BOURG EN BRESSE,
984856,102,21,1140604,0,,,,,984856,21730,DIJON,
984881,102,21,1140604,0,,,,,984881,21730,DIJON,
984882,102,21,1140604,0,,,,,984882,44730,NANTES,
984922,102,21,1140604,0,,,,,984922,44730,NANTES,
984923,102,21,1140604,0,,,,,984923,44730,NANTES,
984947,102,21,1140604,0,,,,,984947,21730,DIJON,
984962,102,21,1140604,0,,,,,984962,89730,AUXERRE,
984991,102,21,1140604,0,,,,,984991,34730,MONTPELLIER,
984995,102,21,1140604,0,,,,,984995,21730,DIJON,
984996,102,21,1140604,0,,,,,984996,21730,DIJON,
985000,102,21,1140604,0,,,,,985000,59730,LILLE,
985033,102,21,1140604,0,,,,,985033,49730,ANGERS,
985149,102,21,1140604,0,,,,,985149,89730,AUXERRE,
985221,102,21,1140604,0,,,,,985221,64730,PAU,
985268,102,21,1140604,0,,,,,985268,01730,BOURG EN BRESSE,
985374,102,21,1140604,0,,,,,985374,74790,ANNECY,
985381,102,21,1140604,0,,,,,985381,49730,ANGERS,
985499,102,21,1140604,0,,,,,985499,34730,MONTPELLIER,
985771,102,21,1140604,0,,,,,985771,38750,D.R./VIENNE,
985783,102,21,1140604,0,,,,,985783,54730,NANCY,
985809,102,21,1140604,0,,,,,985809,31850,D.R./TOULOUSE,
985810,102,21,1140604,0,,,,,985810,13730,MARSEILLE,
985833,102,21,1140604,0,,,,,985833,,,
985959,102,21,1140604,0,,,,,985959,01730,BOURG EN BRESSE,
985960,102,21,1140604,0,,,,,985960,13730,MARSEILLE,
985978,102,21,1140604,0,,,,,985978,38750,D.R./VIENNE,
985979,102,21,1140604,0,,,,,985979,59730,LILLE,
985990,102,21,1140604,0,,,,,985990,76750,D.R./ROUEN,
986120,102,21,1140604,0,,,,,986120,59730,LILLE,
986166,102,21,1140604,0,,,,,986166,01730,BOURG EN BRESSE,
986182,102,21,1140604,0,,,,,986182,64730,PAU,
986384,102,21,1140604,0,,,,,986384,89730,AUXERRE,
986439,102,21,1140604,0,,,,,986439,64730,PAU,
986673,102,21,1140604,0,,,,,986673,54730,NANCY,
986694,102,21,1140604,0,,,,,986694,54730,NANCY,
986705,102,21,1140604,0,,,,,986705,,,
986851,102,21,1140604,0,,,,,986851,06730,NICE,
986904,102,21,1140604,0,,,,,986904,76750,D.R./ROUEN,
986948,102,21,1140604,0,,,,,986948,34730,MONTPELLIER,
986949,102,21,1140604,0,,,,,986949,34730,MONTPELLIER,
986950,102,21,1140604,0,,,,,986950,34730,MONTPELLIER,
987014,102,21,1140604,0,,,,,987014,21730,DIJON,
987088,102,21,1140604,0,,,,,987088,64730,PAU,
987089,102,21,1140604,0,,,,,987089,64730,PAU,
987094,102,21,1140604,0,,,,,987094,64730,PAU,
987234,102,21,1140604,0,,,,,987234,92730,PARIS,
987361,102,21,1140604,0,,,,,987361,,,
987401,102,21,1140604,0,,,,,987401,69730,LYON,
987438,102,21,1140604,0,,,,,987438,34730,MONTPELLIER,
987498,102,21,1140604,0,,,,,987498,13730,MARSEILLE,
987499,102,21,1140604,0,,,,,987499,54730,NANCY,
987501,102,21,1140604,0,,,,,987501,,,
987503,102,21,1140604,0,,,,,987503,,,
987560,102,21,1140604,0,,,,,987560,54730,NANCY,
987575,102,21,1140604,0,,,,,987575,38740,VIENNE,
987576,102,21,1140604,0,,,,,987576,38740,VIENNE,
987646,102,21,1140604,0,,,,,987646,01730,BOURG EN BRESSE,
987655,102,21,1140604,0,,,,,987655,34730,MONTPELLIER,
988038,102,21,1140604,0,,,,,988038,64730,PAU,
988039,102,21,1140604,0,,,,,988039,89730,AUXERRE,
988064,102,21,1140604,0,,,,,988064,64730,PAU,
988078,102,21,1140604,0,,,,,988078,54730,NANCY,
988101,102,21,1140604,0,,,,,988101,38750,D.R./VIENNE,
988129,102,21,1140604,0,,,,,988129,34730,MONTPELLIER,
988133,102,21,1140604,0,,,,,988133,76750,D.R./ROUEN,
988156,102,21,1140604,0,,,,,988156,63750,CLERMONT-FERRAND,
988369,102,21,1140604,0,,,,,988369,38750,D.R./VIENNE,
988401,102,21,1140604,0,,,,,988401,34730,MONTPELLIER,
988440,102,21,1140604,0,,,,,988440,54730,NANCY,
988450,102,21,1140604,0,,,,,988450,34730,MONTPELLIER,
988451,102,21,1140604,0,,,,,988451,01730,BOURG EN BRESSE,
988452,102,21,1140604,0,,,,,988452,92730,PARIS,
988478,102,21,1140604,0,,,,,988478,49730,ANGERS,
988479,102,21,1140604,0,,,,,988479,76750,D.R./ROUEN,
988524,102,21,1140604,0,,,,,988524,74790,ANNECY,
988533,102,21,1140604,0,,,,,988533,54730,NANCY,
988598,102,21,1140604,0,,,,,988598,49730,ANGERS,
988612,102,21,1140604,0,,,,,988612,74790,ANNECY,
988614,102,21,1140604,0,,,,,988614,13730,MARSEILLE,
989116,102,21,1140604,0,,,,,989116,49730,ANGERS,
989117,102,21,1140604,0,,,,,989117,59730,LILLE,
989249,102,21,1140604,0,,,,,989249,38750,D.R./VIENNE,
989384,102,21,1140604,0,,,,,989384,06730,NICE,
989521,102,21,1140604,0,,,,,989521,89730,AUXERRE,
989586,102,21,1140604,0,,,,,989586,59730,LILLE,
